dataset,system_id,lane,family,dimension,condition_exponent,epsilon,seed,U_absolute,reference_error_absolute,reference_response_relative,U_relative_to_parent,I_eff,I_eff_status,R_U,R_U_status,coverage,undercoverage
holdout,HOLDOUT_NONSYMMETRIC_D08_C05_E3eM16,binary64-operand,NONSYMMETRIC,8,5,3e-16,18074010749587183947,0.00000000000219183458827595557715782541356607959103775799,3.60713642971933620950504131151959448977713811e-16,0.0000000000057745460002856430529972975414974978354184751,0.00000000000132172598760626463311349703989454850840231062,6076.383943277958222833659202962613807130787931555123704880732746356165770134938872744912716811177174,FINITE,0.2288882948617751563107877108200290233430621341777102706337320423084813410095038053239267078165838795,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C05_E3eM15,decimal-source,NONSYMMETRIC,8,5,3e-15,3804815478922820705,0.00000000000794849221101582623865033393629331459190905005,9.35486706181206195070583492517343236207770548e-17,0.000000000155672231468352109018377898257681516692390351,0.00000000000582811725757584294941146657901466562582803934,84966.38336489821518430173516825218761175198704025181091247616115567705951785083718239041008364660030,FINITE,0.03743838706879902946526843418413502608659921839327164311457760768015777606401419225128821568466498092,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C05_E3eM15,binary64-operand,NONSYMMETRIC,8,5,3e-15,3804815478922820705,0.00000000000897760256425081622699769540993589925284228336,1.58754922362725938264048246966861919919319742e-16,0.000000000155672195172151607928282599870300897662631174,0.0000000000065826975792784287909746966869174070531969559,56550.07372772125877904369719708562252047329476216399192712710749977691302554441109983519448407992680,FINITE,0.04228563470823346959092026576441639431838779850781108874472725094414287847007609437014428598623009783,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C05_E3eM13,decimal-source,NONSYMMETRIC,8,5,3e-13,16005010587651590302,0.00000000000369696829450697258480982696423251390920175148,3.72377064757573466628652387325845646270685282e-16,0.0000000144145013856165123668906872605608631161999576,0.00000000000221331702372778570408995679035387558554365235,9928.023620127595490517700993567239712642131372331818514647041993310648783094716459866778751687144860,FINITE,0.0001535479420700837165234443067469844827244739361645081761279268326262649262910231731687849201084895068,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C05_E3eM13,binary64-operand,NONSYMMETRIC,8,5,3e-13,16005010587651590302,0.00000000000571250128031078063010701584635288157297063287,3.37984916351228282843135171298072588569776109e-16,0.0000000144145013776673317804651282934772132099785698,0.0000000000034199850592618535932592374999708327210349455,16901.64561774243399242154393529703171209772633396241210688618689556143411554055682970572496625791566,FINITE,0.0002372600320785638254144540881042745333928756276755523647589707263501813615079505485890203488104436067,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C05_E3eM9,decimal-source,NONSYMMETRIC,8,5,3e-9,8400664482566431,0.00000000000607147724633340267475143728860482891998362173,2.11914517213561920104330389218913540820465463e-16,0.000165806065997168955684785517933772388557853834,0.00000000000478499439907927411743705862477011737685108285,28650.59612794118466897963577568861151785400635643920028626227907687697067283901265778857884971844135,FINITE,2.885898275374904062017207877910094503395052688902472285220372494878260245999803061668741785721413179E-8,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C05_E3eM9,binary64-operand,NONSYMMETRIC,8,5,3e-9,8400664482566431,0.00000000000307857668492070049767260902807657283048097028,1.92753546696350625015829062812256104289674133e-16,0.000165806065997159722068677736837288106952630735,0.00000000000242625832179107714145150929650453435572477667,15971.56959072954243178635464105105211486817097179409233579535316419702211823916014410314213625672362,FINITE,1.463310951381380244236791970793768778659889289160180052042814652042025700447978787201569065066488127E-8,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C07_E3eM17,decimal-source,NONSYMMETRIC,8,7,3e-17,13410687934907539676,0.00000000116640327540985018966981584916936496959371088,2.82472577305459529303278861816335355076462355e-16,0.000000000134598584539663316849784360566097806596481223,0.000000000745187717998523970970230352267121218071837331,4129261.985486569081051594423431603987130425085723538123666000671326757013474377901459221945840202806,FINITE,5.536371133077800892630976217275860878657894234849002219813158432048108291520130704954560343472668882,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C07_E3eM17,binary64-operand,NONSYMMETRIC,8,7,3e-17,13410687934907539676,0.00000000092530731682404409031873429588060070621879816,2.89658076914771483301126497634063234958245544e-16,0.00000000013459858963841143900645155600364242170075666,0.000000000591157160141856417036486518496054081077169498,3194481.323219945961040903348749382277301248514145273512789844238804878311844563320865493701002335715,FINITE,4.392001147485674194936551544759344313289536310097838013451087271270023794263403120079493234258291408,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C07_E3eM16,decimal-source,NONSYMMETRIC,8,7,3e-16,16655403093307803736,0.00000000035235001911941632434494578403577262983098037,1.82913888391077942272764315118864495530614489e-16,0.000000000411191480909223577333192594948083389047032785,0.000000000219789903194142839288611435511571180996863887,1926316.378809226769888083077040512361583199825138582569487654554701758135304801354146683738729216286,FINITE,0.5345195934218895352668236019252352163179619297851625828467078406100161628567123376767071079048335603,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C07_E3eM16,binary64-operand,NONSYMMETRIC,8,7,3e-16,16655403093307803736,0.000000000326230403550779555086878864917483145455499459,1.37421754609454070222842619167436661304858958e-16,0.000000000411191481846325209814705056435321539078440784,0.000000000203496934652105514765599968200819416053605818,2373935.658716558118119548259547115528430603979902937558165754102430590166154669929367977264494933850,FINITE,0.4948957934108141908970573248071276877446036098200861676781450174455423487443672905682136577463215135,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C07_E3eM15,decimal-source,NONSYMMETRIC,8,7,3e-15,870801424070414996,0.00000000140369027401089076348261480659239764849202479,2.68178835841613015007012250071768192716756648e-16,0.00000000923300839423398815594375195405540113880256833,0.000000000719132312057260722577372782391537796893686309,5234157.533743315949922875950813118448351093021358274432089163345155034130625474399847818122461090750,FINITE,0.07788710692674759221666849529566529342329677287484231448586309887407506027046591727416490259649506330,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C07_E3eM15,binary64-operand,NONSYMMETRIC,8,7,3e-15,870801424070414996,0.00000000116593144815594863793207355069402421187755838,2.81356706545735295008596387411623654385914057e-16,0.00000000923300838558978615229508229421199523175674211,0.000000000597324775654997712287897810120579120112287937,4143961.814418037772436415119448341848884313563592121449527115924093803605238958330331708743527442531,FINITE,0.06469449075636703188264356050745511767861724693187955237439300077644908422593976498033832437235810130,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C07_E3eM13,decimal-source,NONSYMMETRIC,8,7,3e-13,10825405568123537927,0.000000000269794569260095067713496167915920582482155258,1.91276734475130426193929235619781733260520172e-16,0.000000658659888092957994637286921965663398125844402,0.000000000294370008505331348640985790303317763934309021,1410493.388024529648847319783404028071793853926903792844699995587060146296877891204996841602557282294,FINITE,0.0004469226285475369912509104724044986936802028333364457582441782966602713712305421702443798341690284749,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C07_E3eM13,binary64-operand,NONSYMMETRIC,8,7,3e-13,10825405568123537927,0.000000000177975921111410398605031437053613884280956348,1.66913101194184312449490680369537801156171409e-16,0.000000658659888099973309601245775958843018040973461,0.000000000194187650088696985104578583229400025268799842,1066278.919018799847448641175491904011274807389129010463908721787362287762908273171311100147067300939,FINITE,0.0002948223409335997396232208098773786047093537464331454655340198182720117449769064027095312609304771496,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C07_E3eM9,decimal-source,NONSYMMETRIC,8,7,3e-9,3768929033834759241,0.000000000775783216848956616313862763659464431152109605,2.2854669147148276991755830844773280791823432e-16,0.0127937399727613343850778999794347390077495326,0.000000000422596046198337534442153156849307023114313779,3394418.934066066067085557629484165661196909397726687319413296035721319786555676503779632594467196709,FINITE,3.303147063314329647057565613394566083408558601685710957047491824665151187547894886668282464033505495E-8,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C07_E3eM9,binary64-operand,NONSYMMETRIC,8,7,3e-9,3768929033834759241,0.000000000386898972858515882990361898401550658732775644,2.27982919302402815174206853925385861615848602e-16,0.0127937399727613385630325986561659867488648435,0.000000000210757300051310879352883719253595890955986013,1697052.454817119185825349386448611678295975665915252690041431681954038651279515105340315051908898501,FINITE,1.647347065830837341593326117824205490602579886839460454712148138211446447411317196191151698248087362E-8,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C09_E3eM17,decimal-source,NONSYMMETRIC,8,9,3e-17,15722866644054120214,0.000000180488198546018889605827244202991733667430861,2.77880380367487110044981031088823387703717762e-16,0.0000000101252938919219214965171941986445153307725302,0.000000121409500799311707875295529032164752899238245,649517602.8884426557823543667982117194227895409856896707254764389709682764262931529713947255011569551,FINITE,11.99071376053327547812462585941913695744317458739735008805382416968886497714778012340127268101292551,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C09_E3eM17,binary64-operand,NONSYMMETRIC,8,9,3e-17,15722866644054120214,0.000000159049507297309385480380711717799024913095741,2.41586637844046993485729130799322632141702185e-16,0.0000000101252938663854856412720562090651071058895454,0.000000106988276457417996750567898670022554880479135,658353908.6295892609821687834651225907420455572583230933478112607672116837096283953799937366525716328,FINITE,10.56643667524590413036908471477135553199815946617149675764746164565841935736019081623204362074751835,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C09_E3eM16,decimal-source,NONSYMMETRIC,8,9,3e-16,477948299726056228,0.000000373824707594116307250301971517939004419311836,4.26387227667900815476323709036045379995710405e-16,0.0000000396934095583996532889508414052730380586275451,0.000000224609498280074781791524510625014299498417005,876725857.0073216391304636237568004325087714805432673725076849321933938259722076356355380247556187399,FINITE,5.658609345453530715707887417690662163959385701659099163253629013898887428188882570348421495201329063,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C09_E3eM16,binary64-operand,NONSYMMETRIC,8,9,3e-16,477948299726056228,0.000000318979093405671452373212275587263306196227588,3.65574624668281731404741250227776653828860846e-16,0.0000000396934095699048746779830955299532552933859858,0.000000191655962477127131044497392144076813084725443,872541669.6935939257851592045536908888477921377629415256940650727158777242159966318356385791636189571,FINITE,4.828407651391042618291378250416544309169228092239143465312302671230201534130267882977616306528106471,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C09_E3eM15,decimal-source,NONSYMMETRIC,8,9,3e-15,13303630426415610004,0.0000000714743022016777868881013583306802490600439827,3.60237363930913596098197603531804559817789165e-16,0.00000147499318678021262614841835198834421229490713,0.0000000501651257349989825472500676692883658816003347,198408908.5644795715385669286635901497550393472135138342815704067612465168916603043139258578284111918,FINITE,0.03401041183417618162048798995986764363254948943666730457496075257957405401227433671073364175351517933,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C09_E3eM15,binary64-operand,NONSYMMETRIC,8,9,3e-15,13303630426415610004,0.0000000200491230784567617451453431173356270720045583,2.60265697365108439569552054446053621873532433e-16,0.00000147499318674090735441202129530847674457160069,0.0000000140717257689245961313108949827288672375788962,77033290.52361155856494436702071050179744398009169744765622960471070188266492860214704057611757134957,FINITE,0.009540197131362336960751268928451930205193559467587395680985579262644154351196948364497875345423076160,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C09_E3eM13,decimal-source,NONSYMMETRIC,8,9,3e-13,13975903415551910020,0.0000000751161873370629456682684403246022644523604285,2.56862337076871459902259706920724109799198988e-16,0.0000421759017282102344799786269001334459219455741,0.0000000527212279997473844917678820952506688407840954,292437529.7363382854654383648731904205598915344637589720509292718012406005040374415089356688921881308,FINITE,0.001250032028704289394114755933359977456127400139492690852205229719948872061335982454116374108855580030,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C09_E3eM13,binary64-operand,NONSYMMETRIC,8,9,3e-13,13975903415551910020,0.000000104508094679715814493018985233201548963805026,2.38494351077353078777220885441300889984216773e-16,0.000042175901728222575115281904596494360024159385,0.000000073350302814289747717134805884174018037629054,438199455.0714525625168440619417703756769326309200524839144075204950151380108874967350964029793634158,FINITE,0.001739151975622287654569430788222387064499593580230904011221949564526095362742036354227492897637042013,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C09_E3eM9,decimal-source,NONSYMMETRIC,8,9,3e-9,13741621773691021644,0.0000000482708851399869869102877074837948438383755168,2.38025848747359059240045775224503216069614843e-16,0.318611891886735777532597922370785575883157601,0.0000000247299236010094229379780039632411952261197945,202796819.7320525731241917242934298301080891671365185907628661936702019195946519441897868682019656216,FINITE,7.761770426886869577892645591168065437536323713698822065036690931305768298013357456117297276549321720E-8,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D08_C09_E3eM9,binary64-operand,NONSYMMETRIC,8,9,3e-9,13741621773691021644,0.0000000601398928233141715319167415875876460484532752,1.94690619728626195945203054736470506569023677e-16,0.318611891886735780019398926441370910664784067,0.0000000308106004391751103446353206147526998479250475,308899796.5445971890786361545242091455409905971272759364875814773237756218546763212437200213182884537,FINITE,9.670260659990699798256341311224156515543887535660083095612383834811123310692661060126256302195857856E-8,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C01_E3eM17,decimal-source,NONSYMMETRIC,16,1,3e-17,13526161125060410218,0.0000000000000144501845586706447823778202450666574029324826,1.51513432843373863428129446374860461612876487e-16,2.32361723890504259423455293482702205419683574e-16,6.86548987267428160930596005129693036314625978e-15,95.37229991751582616725510252826321531565038359061156882677570604315815560990670062339342150840643435,FINITE,29.54656110190292872267099395012698648530078030625053591660067589506177276516947068813944646180343490,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C01_E3eM17,binary64-operand,NONSYMMETRIC,16,1,3e-17,13526161125060410218,0.0000000000000129598537052459678623156590926562117023330336,1.2838048029185816617515721779070986852953855e-16,2.14100945278076284609712032694473725806231274e-16,6.15741231563147924148573018104248079853090233e-15,100.9487865739654512526419168011662236684383996022752136804973360642046292867303540854336921681919780,FINITE,28.75938874363294039645601791095082538966660256321710246734015398101239636762792797203381166917261777,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C01_E3eM16,decimal-source,NONSYMMETRIC,16,1,3e-16,12047151378696826952,0.0000000000000224070682231599850869959827396173656254375302,2.57851342289718607917893140947094746532813743e-16,2.21539109375626060486284642464336907196877465e-15,8.33904730900317358367634524071095746296845232e-15,86.89917230674594610823633532184693498270972994454200668400898512062883932367462010548109466052364101,FINITE,3.764142291853342328685400909222675181873826675775767184580620268927818452081179838181828373585995234,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C01_E3eM16,binary64-operand,NONSYMMETRIC,16,1,3e-16,12047151378696826952,0.0000000000000217474129270437195990563670235434000912207516,1.61121591932309795509255409933066063448233858e-16,2.25023998154682514886464380407133427740329457e-15,8.09354902840873633289673809178770442494309285e-15,134.9751617162534981456792385368125437854999498547779974091197269359714822678392469852966950627569418,FINITE,3.596749277757119085539170927197823652014131482881262045921729609854788575183281532645110508036809457,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C01_E3eM15,decimal-source,NONSYMMETRIC,16,1,3e-15,17850770909894030549,0.0000000000000166741669440879250441208513917290421743090026,5.64786216087963560033125939647593323207937698e-16,0.0000000000000231458142434006540474876314857122728849777079,7.31914694481999794158533365734395039152855625e-15,29.52297076154383242451789695936993864044638060517925122605032571000093114964144203682274096190190775,FINITE,0.3162190307004142972393160525559230218177156842596052304067575035959827962521924365384251041266002533,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C01_E3eM15,binary64-operand,NONSYMMETRIC,16,1,3e-15,17850770909894030549,0.0000000000000120656894977784891440709838489156576761213485,4.7824536372319540757673328567060700532986119e-16,0.0000000000000231323543944779189254149575149616612077710906,5.29624986489199049494490130373545778608742703e-15,25.22907781864460216048384280168155794436005148151897282327244197035555951835831538637806234503814301,FINITE,0.2289542073657791699052513993806845484404413774284517653399308601659133576052265544864291824145225000,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C01_E3eM13,decimal-source,NONSYMMETRIC,16,1,3e-13,14394980158275325510,0.0000000000000177431943052452016095027751700841284951898902,5.13972898712424416592252630800149519536979341e-16,0.00000000000207488630779878237286244778938720552901147388,7.55885490700847661823970018629120516355024787e-15,34.52165347568799779844781436271045646379725791789199248384488564960121414755889939113494071684023727,FINITE,0.003643021248247360216048867745472910967001497715820921149607400818129832378225088092845307310078160503,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C01_E3eM13,binary64-operand,NONSYMMETRIC,16,1,3e-13,14394980158275325510,0.0000000000000200995651970210709924100527737554888942031998,5.07877101372504742468130577164217624462007992e-16,0.00000000000207485854156580336164073359938982160795770308,8.5627026568336922279936083566146348541756829e-15,39.57564761770772289370524713793526952326316585578003083835833100874766720506588734993824071506749533,FINITE,0.004126885031097976333941095373368358445193986501291143646549173971572850757277246668435672897581523212,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C01_E3eM9,decimal-source,NONSYMMETRIC,16,1,3e-9,3810964702871085292,0.0000000000000139389962943431235022099698118240029518785853,7.77139826472837248202650473981643290048182182e-16,0.0000000214749485790505680240617629534298678786279838,6.60030604151347753319191725099784419809166693e-15,17.93627841415269711562229077396537885894599282634708765918385238460625496223896829880979678669978512,FINITE,3.073490964235540252507633196021049738270185170979241419127749341961912712420684549011589193940090926E-7,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C01_E3eM9,binary64-operand,NONSYMMETRIC,16,1,3e-9,3810964702871085292,0.0000000000000150116785430355858888981794922781797838540882,7.79133346409884420963150220539842740176376281e-16,0.0000000214749485696283343583095250549911164598827542,7.10823580755713600741636359868862205572953224e-15,19.26714934254435252604224578320145443220108251639654700807402875154796946257437353287354842926049759,FINITE,3.310012959756372453322027973310828179526553521434852181720389947668722221846406503889589965896138781E-7,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C03_E3eM17,decimal-source,NONSYMMETRIC,16,3,3e-17,12898682117818146536,0.000000000000312687703663000728907576409032827961713789274,3.0260161916568861131222978522813023799063476e-16,0.0000000000000114440174588533261582399090752273415404792274,0.000000000000161042360624962977009486100527842326345520091,1033.331231092288082577437880348070631197377348105991610621025777440498490338772066837704068359854925,FINITE,14.07218760404610449024833770170571544012858216621192589150004419982746305491846178432142008436107055,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C03_E3eM17,binary64-operand,NONSYMMETRIC,16,3,3e-17,12898682117818146536,0.000000000000177527113905253375009905504377120324471894858,2.88223954902682946187604766500863016770361478e-16,0.0000000000000114127680786906629107930891458181869495696373,0.0000000000000914311153375283144665129979161652712880609045,615.9346261319407617111670086342684109990809201808645988790846497382475447710341820032787439248186172,FINITE,8.011300563291373518107502822385723618539859733099099169174315207634366647519965857543050257414613281,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C03_E3eM16,decimal-source,NONSYMMETRIC,16,3,3e-16,3160734309477723905,0.000000000000688355144937922308613445607976247787590154022,3.61301057854933188002950703351825544733969255e-16,0.000000000000161444710356704203020027259326960004239510642,0.000000000000340786577727818151047457531281331479652794075,1905.212093827595028086626805882836770648260708293903401407253535880813170187497585852139000914622028,FINITE,2.110856261409041216845762002874158124593496144600391374202251657377811368075618711893773566992382500,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C03_E3eM16,binary64-operand,NONSYMMETRIC,16,3,3e-16,3160734309477723905,0.000000000000687777240939565603798735521166561176361747897,3.74150558142478739637576019621175626766074341e-16,0.000000000000161503217402472917109388605929479519861522706,0.000000000000340500472615793515725016832816419699599294531,1838.236576083513346738516481197397484437579313253114678931896275737867531845243979929730191075398192,FINITE,2.108320057595210576792648252894739543034536716165568863283639821225093145843746097365538043988349547,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C03_E3eM15,decimal-source,NONSYMMETRIC,16,3,3e-15,899897724952578861,0.000000000000385811732247134215650086248706061483993101954,4.30931631150734165033662086518393535672050839e-16,0.00000000000220732447148080330684884879459556854892465365,0.000000000000206816797114817826948803425274691472501788076,895.2968507252195474106496390762313194922505345767621642129989229770909545466466253739854353748392587,FINITE,0.09369569349089530738088066260899778194165178245320857325689318113175016654445523690238691590926646567,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C03_E3eM15,binary64-operand,NONSYMMETRIC,16,3,3e-15,899897724952578861,0.000000000000345803112611760145962383325420249292110837506,4.03070799454312431526513681910550826308968512e-16,0.00000000000220731330541732561477780138046111439956563763,0.000000000000185369925808496802989590665071126651177569243,857.9215191969183917912911008824396949396415794777391495022635878251943337564198489833923256629980190,FINITE,0.08397988874236856207923339803921871828008401299466654977044532532982498119852619940543732571715651413,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C03_E3eM13,decimal-source,NONSYMMETRIC,16,3,3e-13,3861021153038637452,0.000000000000496575282142600784309689935761853562507965895,1.02870137569158715446375173454482987325287568e-15,0.000000000112772324671316017008690676749872388373187021,0.000000000000183790757602599472515771442551215134697489004,482.7205386099123864894717625117302352387206062240540387416776477674841230136677977142728945692673629,FINITE,0.001629750545076306380609863523592269105019553480166389326395009856024542140797234307070027460849073933,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C03_E3eM13,binary64-operand,NONSYMMETRIC,16,3,3e-13,3861021153038637452,0.000000000000502573482136569746826876951313293094950354281,1.01521618706327547394483861856060725106616773e-15,0.000000000112772336258798749413927364671653202062317553,0.000000000000186010791021070927067399735322585158608763506,495.0408479895975127396982281070566523773242809012871215295041653452435610488800420012467272551485825,FINITE,0.001649436352849859044437873372304382092525350336703922354179227635534082176051602838546336476874356730,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C03_E3eM9,decimal-source,NONSYMMETRIC,16,3,3e-9,14184269363380422165,0.000000000000521285979087517012034875620286252784077754266,5.98430025648650358291153027818243050780861141e-16,0.00000144095006860490719555548730794974417064055779,0.00000000000023893103677570321448680154444796277776868478,871.0892781866762778747710410563314420432618295979971289923475821149597195600994018361274811384291722,FINITE,1.658149313994137438444235266545351101086164562963090404158136406439358899096446322966922428919425218E-7,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C03_E3eM9,binary64-operand,NONSYMMETRIC,16,3,3e-9,14184269363380422165,0.000000000000511981803523661128446607661557141329234779264,6.32024264898357204940296788784244781118861877e-16,0.00000144095006857716551720081009879781836727624966,0.000000000000234666474897966573232985761650283892561432937,810.0666888256237612706260746063352302451406330720031521810966004186138113462515485044346560565993258,FINITE,1.628553827195989014913545152382858385561857705189493337662699669796652937927777390782217943988337009E-7,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C05_E3eM17,decimal-source,NONSYMMETRIC,16,5,3e-17,10408693265909305982,0.0000000000135908314368962916223204957088367530867049583,4.77221343904381683633971342651107394884292284e-16,0.00000000000125246948772922384309416588452143243606300972,0.00000000000667147676334755662578553806262720581593724429,28479.09384291791992273178841704862481497235497865937840617192328988994050462447309739313491918202800,FINITE,5.326658117191505299097489892235485488650037539794525009981734202113573932388146004210474459644312399,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C05_E3eM17,binary64-operand,NONSYMMETRIC,16,5,3e-17,10408693265909305982,0.0000000000100598473064879043223585166308604490307866198,4.80611909147991318760353463183506538783171933e-16,0.00000000000125248045285404472263876602255561524766103222,0.00000000000493818482406145175446167746415682989283841161,20931.33173566502060061731023694256068595802436427449999636920454642704478413297302184683579256293527,FINITE,3.942724066318752472474748672196114404235545363412932273420851662665468488947720003509820642458907303,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C05_E3eM16,decimal-source,NONSYMMETRIC,16,5,3e-16,17363271167939601356,0.0000000000405784060248960855571115352747047725231584374,2.40499190250348817283162653899183252815262085e-16,0.0000000000083818251360897077745236012686117453466894393,0.0000000000313069199288169977314771014273656674018683901,168725.7490665801985989121104026237163001426606072861480073520530200283974923470544715332930261742466,FINITE,3.735095807954580382803283481036926121109957912728094326665434535326154383515939781547761437449172242,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C05_E3eM16,binary64-operand,NONSYMMETRIC,16,5,3e-16,17363271167939601356,0.0000000000333815412717262132042698209550665473785420358,2.54186561086616608812308223235028861767634761e-16,0.00000000000838183695236206759771333960013279992074396009,0.0000000000257544182256259224455759273632916474100920518,131326.9321911598610917419794291976665300402559531230759994537419995319069615448841646535997054839635,FINITE,3.072646052649368795627915098263693504396376227375731310031177057149305167119022860794432267034583321,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C05_E3eM15,decimal-source,NONSYMMETRIC,16,5,3e-15,17020628363156825948,0.0000000000210201265142429854699350579522212364983810887,6.62490839792598481874062766674680331122920757e-16,0.000000000117376482283125787683832539736635968662411724,0.00000000000916521070137117470505744901189224308901235187,31728.93155899878410965707268288738975165277817582493880574457525253005372616526168904726705505559786,FINITE,0.07808387611466848848549691282586653275350594716663537628145421951195891700379134683445838447814408568,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C05_E3eM15,binary64-operand,NONSYMMETRIC,16,5,3e-15,17020628363156825948,0.0000000000214524731607892337873379160502017134215171701,6.52621065726546223749128003187136229101470634e-16,0.000000000117376454877859431448342428395776336100927114,0.0000000000093537227975730053964075578289972356861768916,32871.25452640231271309620492316916736928459034898291671557067581762205200496647371465383450955166386,FINITE,0.07968994128597920369059763898186377953795209510607583274425072172004850095672192644388558081938120471,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C05_E3eM13,decimal-source,NONSYMMETRIC,16,5,3e-13,10761958988233480039,0.000000000035134741189834756811171377571996226199647323,5.55947203588936797199521336523689222042164749e-16,0.0000000109305838823485744170146420630239463824493888,0.0000000000158884791798845865562352561249232834169842348,63197.98168427000771971396746308916038909435040945169709596185602479002737888283365954119453530405929,FINITE,0.001453580096992105560545584957632836492001209979296376448799459046936614490252404573383847646338025015,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C05_E3eM13,binary64-operand,NONSYMMETRIC,16,5,3e-13,10761958988233480039,0.0000000000334071072120329238294619787813393590168340193,5.9616954854469250911152165257952735828526536e-16,0.0000000109305838763077902895012050526853708126318587,0.0000000000151072160893596071113667378816139566894250549,56036.25226008759002348220133390178948022209509794383505920457356577800378543886969679458918501806792,FINITE,0.001382105133661224793309115246576420232927065878375799888578512374700071767825249966537714062315835451,FINITE,TRUE,FALSE
holdout,HOLDOUT_NONSYMMETRIC_D16_C05_E3eM9,decimal-source,NONSYMMETRIC,16,5,3e-9,827224249347479297,0.00000000005082840727281327584501781481817450771384578,7.6721730485082836887949786323485404738398544e-16,0.000108834448279898325945987179638242471887319595,0.0000000000199365415791474089773090284186420461887816069,66250.33996423731229546612467435609088919433508448218531026984982637582057173627855272824499868581766,FINITE,1.831822726557587494538564790907763771145867166498251303542876073896428165922058252461702208555041611E-7,FINITE,TRUE,FALSE
