dataset,system_id,family,dimension,condition_exponent,epsilon,seed,U_legacy,U_source_z,U_source_zg,U_binary_z,U_binary_zg,U_sub,U_source_r1,U_binary_r1,error_source_direct,error_binary_direct,error_source_z,error_source_zg,error_binary_z,error_binary_zg,error_subtraction,source_drift_z,source_drift_zg,arithmetic_error_z,arithmetic_error_zg,source_coverage,binary_coverage,source_severe_undercoverage,binary_severe_undercoverage,source_parent_z_coverage,source_parent_zg_coverage,binary_parent_z_coverage,binary_parent_zg_coverage,subtraction_coverage,eta_source_reference,eta_binary_reference,relative_U_source_r1,relative_U_binary_r1,source_reference_label,binary_reference_label,maximum_reference_relative_residual,finite
development,SADDLE_POINT_LIKE_D04_C04_E1eM12,SADDLE_POINT_LIKE,4,4,1e-12,11770033738140716524,1.663193330245938e-12,0.00000000000156930841551705411609530933509556805563253819,0.00000000000173571302001701144285904430867749574563922068,0.00000000000119296360345870168493309552853476465703968436,0.00000000000084628014649738701066441547448291279320027498,2.24254058411515033263909794154458228912226557e-16,0.00000000000330524568959247707398761755356721825950067109,0.00000000000203946800401450021063077491281183190846887156,0.0000000000000183951456417664323050081257118746304800847974,0.0000000000000113915258787981715257486140143408314634800248,0.0000000000000105434616680383451210110014225906233174132405,7.85362870530706162882922034937214093808182368e-15,5.92657047910003999039027130955231987110463474e-15,5.46605596994250232124335328619456539837205477e-15,0.0,4.617676126939178663791534407943432299598384e-15,2.38984821546643535697697521624756459210703284e-15,5.92657047910003999039027130955231987110463474e-15,5.46605596994250232124335328619456539837205477e-15,True,True,False,False,True,True,True,True,True,0.00000000116729154732639606308231296850120396313641512,0.00000000116729848205356934313400177637956991803440994,0.00000000000327268089848423470696475804630484054161194677,0.00000000000201937423315450059756213681471695928850451223,OBSERVABLE,OBSERVABLE,0.0,True
development,SADDLE_POINT_LIKE_D04_C04_E1eM8,SADDLE_POINT_LIKE,4,4,1e-8,17969156247882531578,2.011055066688397e-12,0.00000000000172705316782584310215156153294193100513453492,0.00000000000253076375292283388259148376253621909696361458,0.00000000000134088192948051950830192592816827249792279207,0.00000000000212784907473412660575177259920581237632250171,2.98730801488839858760140019330935170884031679e-16,0.00000000000425811565155016582460180543549748103726903354,0.00000000000346902973501613495391245866739341580941617781,7.41026884770644907832694029859106915294181602e-15,0.0000000000000122715598068001053162926215608531235176155651,5.56762180200631979642754743415207683040159086e-15,1.85971028482182286851560441472358817013136149e-15,0.0000000000000114016773435472068183872586773509309824940103,8.87175050054589817345803229952352302252583865e-16,0.0,5.83924247110512230091475392742771480418831041e-15,9.78385853895834828482423467105152439016863852e-16,0.0000000000000114016773435472068183872586773509309824940103,8.87175050054589817345803229952352302252583865e-16,True,True,False,False,True,True,True,True,True,0.0000157550714625640643349317135360750118692665349,0.0000157550714661776881796487532498798912747491874,0.00000000000316503243784067684087808258729095438359367654,0.00000000000257850949519485314947020483260394301282265148,OBSERVABLE,OBSERVABLE,0.0,True
development,SADDLE_POINT_LIKE_D04_C06_E1eM16,SADDLE_POINT_LIKE,4,6,1e-16,16711754278801847187,9.96505916498749e-12,0.0000000000730548148821168356511933060049838548181209449,0.0000000000357723913489391677947096122142049221592343299,0.0000000000405591768006985745924656091939999520207100927,0.00000000000949955825126162993567662849312576966702848616,1.74838096758642300386762834467243986053747537e-16,0.000000000108827381069152762088203304982023244221341329,0.0000000000500589098900569631704426244499601889317246326,0.0000000000000593006619828146152985885295431999892806806735,5.88391128763130911120135353732472015696384002e-16,0.0000000000000371591795610118990823089255551726874416632447,0.0000000000000221415415943770125175800675527028090145041024,0.000000000000048933740582549457512860681846956552402315341,0.0000000000000483463804749635171953140453143778535461733268,0.0,0.000000000000086092897076780895371277270533503830543213143,0.0000000000000262048769034636523817917992600974660910230934,0.000000000000048933740582549457512860681846956552402315341,0.0000000000000483463804749635171953140453143778535461733268,True,True,False,False,True,True,True,True,True,0.0000000000559395613432600859838818879300756568123413434,0.0000000000558635035100005424652212333662345488813424221,0.000000000138210912168805282182490324924929371577033867,0.0000000000635748791352797350891764032789072417253035077,RESOLUTION_LIMITED,RESOLUTION_LIMITED,0.0,True
development,SADDLE_POINT_LIKE_D04_C06_E1eM15,SADDLE_POINT_LIKE,4,6,1e-15,14535962363485037340,1.1202792129971001e-10,0.0000000000363075771000222398049876203821281631716852927,0.000000000104880441787493592105433240909801243543981802,0.0000000000596130890784518998249137552925363174603846842,0.0000000000939608162847472722262203560133618331043895568,1.60118641741819059192717962314831458391416222e-16,0.000000000141188179006157573729480054009891721547125486,0.000000000153574065481840913870193304023860465396232632,0.0000000000000111371265855863779624531454998789927527499181,1.34104499670968645105529691740050863512484604e-16,0.0000000000000158762203072988652831300837109859123819666481,4.73976062064678171872499245575446362591058393e-15,0.0000000000000147609359485632767525183803552382594491439789,0.0000000000000148624379165932831487183067297541097553689844,0.0,1.11549669236778050037662833648634415250936549e-15,0.0000000000000101229564666489834646907454468985878511416034,0.0000000000000147609359485632767525183803552382594491439789,0.0000000000000148624379165932831487183067297541097553689844,True,True,False,False,True,True,True,True,True,0.000000000762806553863270727136052185032149538061354835,0.000000000762822138510114634320912930247179431842606477,0.000000000195792776498495952378880939521821598221734163,0.000000000212968910644708577463097098453546558081286644,TRANSITION,TRANSITION,0.0,True
development,SADDLE_POINT_LIKE_D04_C06_E1eM14,SADDLE_POINT_LIKE,4,6,1e-14,13264757766380314988,3.662901637260177e-11,0.00000000011014240138143621041836848165848225626413858,0.0000000000896978006612270543567243151382311948190245851,0.0000000000641407510955275482293998593764664757850067633,0.0000000000357981786203167269809907624202666028140960202,1.38666811409688092483553258877159647203467226e-16,0.000000000199840340709474674463185280349972328242810369,0.0000000000999390683826556848984831053499919557587499869,0.0000000000000151743251027688602413816094027467157184595159,0.0000000000000175886214341540668397195815150730445158040391,0.000000000000027822421584756708313345353992915074502004999,0.0000000000000429965396901431825416280004932173570252293423,0.0000000000000219520581168806925874693047744263611986923464,4.36362388759907901145028403834887411083776122e-15,0.0,0.0000000000000497741125512386387688035032219374112001317979,0.0000000000000473598123632076275848373741937237204728102077,0.0000000000000219520581168806925874693047744263611986923464,4.36362388759907901145028403834887411083776122e-15,True,True,False,False,True,True,True,True,True,0.00000000353015657285391012899465712020019661187611996,0.00000000353015270687910588660764887345523336642127537,0.000000000320000648135877762781738550543809525492412595,0.000000000160030585131146009862212261084846356233808558,OBSERVABLE,OBSERVABLE,0.0,True
development,SADDLE_POINT_LIKE_D04_C06_E1eM12,SADDLE_POINT_LIKE,4,6,1e-12,9758253840955521254,1.324502823214785e-10,0.0000000000657818999381240603874343118227598803187854689,0.000000000121354048147521259982980772647819443040637932,0.0000000000910034624887020222168571984124347601112321367,0.0000000000542212582609914346667094463020583126594240326,2.60843350741287373536757537735769201272310683e-16,0.000000000187136208928996061657788621228117059128624673,0.000000000145224981593044198170940181472030808539857442,0.0000000000000183916437485517601479853938633725628062459909,0.0000000000000888146800124327200152274266547663041777388887,0.000000000000148123269011021057798407881982141172341749938,0.000000000000129732075501855020500290248306386130156130074,0.000000000000116968351816136418732547840796455728760558953,0.0000000000000281537477132404344764510296858197268787211851,0.0,0.0000000000000311550370785939586398983724595941517483377956,0.000000000000101578492446241288320522920765381348324858463,0.000000000000116968351816136418732547840796455728760558953,0.0000000000000281537477132404344764510296858197268787211851,True,True,False,False,True,True,True,True,True,0.0000000943869893999252775114962012070953649999411071,0.0000000943870493483268976100856541277930256673811327,0.000000000159300919992241539103096056913752682171085987,0.000000000123623714010397646583100753718034022025307849,OBSERVABLE,OBSERVABLE,0.0,True
development,SADDLE_POINT_LIKE_D04_C06_E1eM8,SADDLE_POINT_LIKE,4,6,1e-8,9736261367584612580,1.0984027225952614e-10,0.000000000145037729250498570437392307873501190386241837,0.0000000000545815817716613005276694485746559420001293377,0.000000000174086417190456908583489678926124672539684364,0.0000000000627432676986422080681617619132895380951854195,1.82128505576678596386238869857470800415844408e-16,0.00000000019961949315066544764365814268702698985717159,0.000000000236829867017604693330247827078284068105670199,0.0000000000000423657684881748435482000977530903094139172442,0.0000000000000671091140553989098992377246624044576375894597,0.0000000000000386361010219905791620369077209143553883376787,3.72997145274006250076296041899468467703742996e-15,0.0000000000000511352284191944616597831931718274322848999021,0.0000000000000159739996510413810928706049581982260248242498,0.0,0.0000000000000124994530723366053518910177129685363187596281,0.0000000000000122442886123039149199004325040806708259797928,0.0000000000000511352284191944616597831931718274322848999021,0.0000000000000159739996510413810928706049581982260248242498,True,True,False,False,True,True,True,True,True,0.00678757971143514286882767329423491215513196192,0.00678757971146543534422057225789920006616846645,0.000000000243874025609040740770961826133334206552094235,0.000000000289333732605186928191553349208616322445918888,OBSERVABLE,OBSERVABLE,0.0,True
development,SADDLE_POINT_LIKE_D04_C08_E1eM16,SADDLE_POINT_LIKE,4,8,1e-16,6374148961327453857,6.8373995542881285e-09,0.00000000262394833644859389858526559743228118129762726,0.00000000530697361467116805628126250624995958714507251,0.00000000165271874081279865394909547790277158553782087,0.00000000459617776389284388888028309933000749736794493,2.22044605914275465617931329674313277152140777e-16,0.00000000793092217316436786914199372161357044275597692,0.00000000624889672675024845710484419516410875721904295,0.0000000000000930985735573726735194991578150825820727894759,6.90151189026295216788931305540449194602884666e-15,0.000000000000118927091725771752142108906051134315652192236,0.000000000000025828598156767992011114848743759498201242425,4.04162567980144622498690681532686615804149956e-15,0.0000000000000109430982714146348035054632788861876209185869,0.0,0.000000000000114885491558057891435019885857230762969990936,0.0000000000000148855218871811684285114138114204935582154908,4.04162567980144622498690681532686615804149956e-15,0.0000000000000109430982714146348035054632788861876209185869,True,True,False,False,True,True,True,True,True,0.00000000990010494982040285372922249565681748847985606,0.00000000990000494981991113859129043734619346254861398,0.00000000793092217316436786914199372161357044275597692,0.00000000624889672674960235855659009082979366756419886,TRANSITION,TRANSITION,0.0,True
development,SADDLE_POINT_LIKE_D04_C08_E1eM15,SADDLE_POINT_LIKE,4,8,1e-15,11173913639170817226,1.45353559364243e-08,0.00000000767830243079637730255417979957257780542380818,0.00000000287978926196344944638840046788487499633788715,0.0000000045216001311643992788877436984394440294097435,0.0000000131418897292218068987494907148348197291374418,2.72852981083988809115829693744402508556805902e-16,0.0000000105580919656128078329313893832871465461642039,0.0000000176634901332391872616260435291039575029496939,0.000000000000655367076002696451813065486344913358892682102,0.000000000000337988205489924179983230571349618077979301497,0.000000000000257460729943090421884457765077227573894360182,0.000000000000397906349039145014686622170871961379068096518,0.00000000000044281719700692769269492990246886888572628676,0.000000000000104829050516674479511238852389989834743554229,0.0,0.000000000000185356475495859456525134849234103451170642124,0.000000000000502735367655121559511372208770948093126465418,0.00000000000044281719700692769269492990246886888572628676,0.000000000000104829050516674479511238852389989834743554229,True,True,False,False,True,True,True,True,True,0.0000000447716275187201206663376035599186673872769626,0.0000000447713692394459186420605656513008967938822263,0.0000000085920533882602082325128383951898042566116927,0.000000014374344412049182448129619516234712964590355,TRANSITION,TRANSITION,0.0,True
development,SADDLE_POINT_LIKE_D04_C08_E1eM14,SADDLE_POINT_LIKE,4,8,1e-14,10816478338663780873,8.52817972855606e-09,0.00000000735554235045162310801816606000675928502382526,0.00000000301185728473352500133626570325041524160534113,0.0000000018203711297232682992748793377579509859204925,0.0000000103249847233990995580872811601369469633555387,1.91010042650630255209470062170109439294082141e-16,0.0000000103673998261951907599846869727272366967386057,0.0000000121453560441324105079924157073649601193854705,0.00000000000136796582216956858891261085874502912320566743,0.0000000000014160120104082134793933841552351674302978555,0.00000000000081099572600913016419775140303940346276264356,0.000000000000556970096699079469130837359877399002824549591,0.000000000000875858385771148567703471280132868587910119507,0.000000000000540153629525988168146103475189199089515346583,0.0,0.0000000000000648626977189555453569782951663192832325771315,0.0000000000000168165943439332803206972978687319815083808786,0.000000000000875858385771148567703471280132868587910119507,0.000000000000540153629525988168146103475189199089515346583,True,True,False,False,True,True,True,True,True,0.000000767406344318306072848943192868117672791766575,0.000000767406400170906166980410292764948659555024282,0.0000000120518574970827333424757582806611924127384353,0.0000000141186896183344080105800673011742054967767761,OBSERVABLE,OBSERVABLE,0.0,True
development,SADDLE_POINT_LIKE_D04_C08_E1eM12,SADDLE_POINT_LIKE,4,8,1e-12,3784559304525673631,1.4084600021798896e-08,0.00000000963457747848116392095011005951334968243339942,0.0000000151268828726351705843090771206452447513967711,0.0000000100841018730567119299619808320214425914615286,0.0000000109744966375744699290116705388479367239696078,2.09481124223108422885948766561545101623711345e-16,0.0000000247614605605974587283676100661073609953752722,0.000000021058598720112306082082074256818145876976238,0.000000000000358346211522199688102381296587176469498800438,9.26570898744389961948923936656057510912296054e-16,0.000000000000827471437896514510234945028602400231566396317,0.00000000000118581755438620479944296690610456799535489725,0.00000000000049928377299867279144802599287716162012235855,0.000000000000500174089304540949427951501233536274786929063,0.0,0.000000000000328187672644720533317013134806758405382463233,0.000000000000685643473804489269321817489776440660533142015,0.00000000000049928377299867279144802599287716162012235855,0.000000000000500174089304540949427951501233536274786929063,True,True,False,False,True,True,True,True,True,0.000070002570362625692543380452669890558507646992,0.0000700025699837387903139230048910772435050204399,0.000000026247095700094400149681435777346094704885291,0.0000000223220699992286287204857087133884996940411754,OBSERVABLE,OBSERVABLE,0.0,True
development,SADDLE_POINT_LIKE_D04_C08_E1eM8,SADDLE_POINT_LIKE,4,8,1e-8,70605445889008863,4.697206423993722e-13,0.00000000426777802915108107823828895247282600760479182,0.0000000206309089830698509041786403346225454682833261,0.00000000247076740235166669152421085756559920218453821,0.0000000223488292861898293539928868881081054485085689,3.80592808516122371698688338357399927515121577e-16,0.0000000248986873928137404985393009857837098332880454,0.0000000248195970691343045616394694443620430080930346,0.00000000000125794493244237092261581827019417859606929605,0.00000000000181541095835404607797208752869511409383719024,0.000000000000274991149499798503121783836054156872602484256,0.000000000000982787253294194374039229021654226525613743894,0.000000000000438475267987818582267510077037473647513048919,0.0000000000013767691572391567979815150724855569824075273,1.66533453693773481063544750213623046875e-16,0.000000000000163484126939251218268137213732833541218595798,0.000000000000393981904393816627017023566308609492231325366,0.000000000000438475267987818582267510077037473647513048919,0.0000000000013767691572391567979815150724855569824075273,True,True,False,False,True,True,True,True,True,6.03088025980890503970357809418151417324224376,6.0308802598088729817323319878494922461287205,0.000000045458575791045261703340566304943401381898724,0.0000000453141772765206280128867726221752538895329215,OBSERVABLE,OBSERVABLE,0.0,True
development,SADDLE_POINT_LIKE_D04_C10_E1eM16,SADDLE_POINT_LIKE,4,10,1e-16,13933344280197428286,1.0312755129108233e-06,0.000000554703909356319491892189731945015021350800031,0.00000100838622107593986205272739663499308882630816,0.000000240478992347586975051604309842781072397390868,0.00000143687017649454742271616182553975060234928427,2.20931623069891527308622142333301953408638158e-16,0.00000156309013065319097701480865588863025251041014,0.00000167734916906306602083765766269115381707997709,0.00000000000798372530957415637045773262604076103173347878,0.0000000000000262915864909052859195264308592274846990780706,0.00000000000920474807500531441795802811175135843695027564,0.00000000000122102276830491559179958119123885521527396679,0.0000000000162999774275052420052434148109253895340065947,0.0000000000163262687371544953162087749064194399243672349,0.0,0.00000000000709522935269656032722963532925268563955022493,0.0000000000151052459712839754221524734533512771178070147,0.0000000000162999774275052420052434148109253895340065947,0.0000000000163262687371544953162087749064194399243672349,True,True,False,False,True,True,True,True,True,0.000000552882520162747449478467170088887131467849261,0.00000055287446979512609919580165018682471953334739,0.00000157096468996491941926024822915301469218559742,0.00000168579934430803974299893924836460399191535564,RESOLUTION_LIMITED,RESOLUTION_LIMITED,0.0,True
development,SADDLE_POINT_LIKE_D04_C10_E1eM15,SADDLE_POINT_LIKE,4,10,1e-15,6463102877363894650,2.6094391584761006e-07,0.000000108755639442623258566083145751661668615730763,0.000000217832531977022056502366689694908160924732889,0.000000158321902150899259352181988390730067079748641,0.000000422690160839680509478865845234076668943354698,8.59976318882491627124573774117164726045652568e-17,0.000000326588171505642946956698998159027206952180125,0.000000581012063076577400719296996337264113434819811,0.00000000000740774909438696335377722175820604349998697763,0.00000000000411173476725530913131008051931499210407353489,0.0000000000135522537642043628859500876626820799678037914,0.00000000000614450466998441653806292341469997280729006917,0.0000000000117365710291741481559570508286420072103286369,0.00000000000762483626214528770495735748677372489613480372,0.0,0.00000000000181568273506838136400137166463467190075908207,0.00000000000148033159271808737533423971191493431619902333,0.0000000000117365710291741481559570508286420072103286369,0.00000000000762483626214528770495735748677372489613480372,True,True,False,False,True,True,True,True,True,0.00000568307329647251284268070069054079411072144102,0.00000568306478618635632141140902342694439081016873,0.000000843247032873124519903832521409291826729222808,0.00000150016669615716665521524599342128584001975838,TRANSITION,TRANSITION,0.0,True
development,SADDLE_POINT_LIKE_D04_C10_E1eM14,SADDLE_POINT_LIKE,4,10,1e-14,1446996541747899926,7.848136979784734e-07,0.00000120726136727674298838060419248222474365507196,0.000000558067814013301216045854971970209965743491966,0.00000139494508324423696215871926211021686814314233,0.000000323255923874216367171608392354867408982858463,2.89516744252017872397591178599718666274902267e-16,0.0000017653291815795609486784770368500258879982826,0.00000171820100740797007358234552686267545572571946,0.000000000000414806637277445888694565628218766592839483809,0.000000000000109144290459598621770591050253950867794164029,0.000000000000893907188708472494523658647965698612400559043,0.000000000000479100569954539236139292426361808940607386052,0.0000000000036616766415910282228442460672981703710798005,0.00000000000355253249078501319043685547141397005121550132,0.0,0.00000000000276776946711155189541814595949871990394316374,0.00000000000307343192247355786254123560625376328251409067,0.0000000000036616766415910282228442460672981703710798005,0.00000000000355253249078501319043685547141397005121550132,True,True,False,False,True,True,True,True,True,0.0000675503678908263146921283312699942114995175215,0.0000675503681251707327214768531098263133348633674,0.00000135394567606210554410961368090175292997065681,0.00000131780001648247799678831166920324133918840259,OBSERVABLE,OBSERVABLE,0.0,True
development,SADDLE_POINT_LIKE_D04_C10_E1eM12,SADDLE_POINT_LIKE,4,10,1e-12,12883914444046838379,2.0454358774772213e-06,0.00000119706936908141184410966770028577772616259277,0.00000354231847379434074648859391713579435488609955,0.00000158623186509634202471945414822485446099309084,0.00000165447089466319271409342460418615075844765209,2.64856313769198697168995549784202991835915472e-16,0.0000047393878431406089043674603145905676308328953,0.00000324070276002439105258207744958000076922494593,0.0000000000175007725233047742647965449224763515062340471,0.000000000010348419749960926870449393497427724145095705,0.00000000000846817061112760401380215256596409724058659054,0.00000000000903260191713979504102818831443397488862569787,0.00000000000349352810919585832320678150657877738952411441,0.00000000000685489164467389968635649838013653248726957596,0.0,0.00000000000497464250558809568980558047682702573726386106,0.00000000000217771027520463876870480056112115456742052745,0.00000000000349352810919585832320678150657877738952411441,0.00000000000685489164467389968635649838013653248726957596,True,True,False,False,True,True,True,True,True,0.0046663216818914428669287511710249380039963227,0.00466632168790173811203117444080738775238823721,0.00000397720592770155179028361973581270023392930068,0.00000271953734399786161282411514893804510740380782,OBSERVABLE,OBSERVABLE,0.0,True
development,SADDLE_POINT_LIKE_D04_C10_E1eM8,SADDLE_POINT_LIKE,4,10,1e-8,15406348972328761430,1.210558099516363e-06,0.00000160344156462347189290532684304723289124389447,0.000000022653215272062438523329379992611716229597934,0.00000198767515560211189891570003975698605228097504,0.0000000201549043531339166842698276148431481897569621,3.36801161576712367135335938470910046017032628e-16,0.00000162609478023233549300536859017518054594440245,0.00000200783006029204697717668223450716513894164205,0.0000000000130027839616404394506293176738154059524527496,0.00000000000911061336337473664240691986448398428010404381,0.0000000000130591981688268767404874260177658041652589494,0.0000000000000564091120000014934251153367255090372306488411,0.00000000000924709136824844450120761271507196362620048106,0.000000000000136472558513420710281667560268541763842454659,5.6378512969246230568387545645236968994140625e-18,0.00000000000381210680193307596511803909346330410088664844,0.000000000000080063802495908656482512199387874499254266499,0.00000000000924709136824844450120761271507196362620048106,0.000000000000136472558513420710281667560268541763842454659,True,True,False,False,True,True,True,True,True,0.25949287033190394327972169169748700160374006,0.259492870329565469395848709678892255395281567,0.00000104529331450393921660413768670818743554387174,0.00000129068204645781416266011877583185645520087385,OBSERVABLE,OBSERVABLE,0.0,True
development,SADDLE_POINT_LIKE_D08_C02_E1eM16,SADDLE_POINT_LIKE,8,2,1e-16,15340668221295556767,3.525995468094061e-14,0.000000000000025320385043419907625934580151384052076427842,0.0000000000000216035909275255411599529650345828067438594094,0.0000000000000305637756009044201743870002673593855962159981,0.0000000000000183448109448314287663415444457525071470257866,2.77333622662397506919612466673505883675165923e-16,0.0000000000000472013095936078462928071576526403647039624173,0.0000000000000491859201683982464476481571797853986269169506,7.12981267818236477833147363406032077574381304e-16,1.26806786838428423143613741395482161281105388e-16,8.47109080082905574508994652265270911333509491e-16,1.13890044874352784725097144690496232798833064e-15,4.70375738325485690488511390378341194324279119e-16,4.9829086579414858952924438801395760131393277e-16,0.0,5.8854567300721957812315752481158893431300683e-16,6.69513583436773394589249848549208093919021375e-16,4.70375738325485690488511390378341194324279119e-16,4.9829086579414858952924438801395760131393277e-16,True,True,False,False,True,True,True,True,True,7.54185181460578629752782615747763774538261859e-15,8.03639210679171180707568966954384431011046246e-15,0.0000000000000377912928120338603527422475861481722211612311,0.000000000000039380252948850066614222804225506343725925862,RESOLUTION_LIMITED,RESOLUTION_LIMITED,0.0,True
development,SADDLE_POINT_LIKE_D08_C02_E1eM15,SADDLE_POINT_LIKE,8,2,1e-15,4895670750919229744,2.904385174947384e-14,0.000000000000026507444322301146580116481849427693725848797,0.0000000000000226628664752678571547895913255963059139948624,0.0000000000000243487560243957769187957905031956246649110002,0.0000000000000251306538986188888564343905602412211595761107,1.83102671940890848142715512580916942290554089e-16,0.0000000000000493534134695098945830487886876049165821342136,0.000000000000049662512594955556623372896576017762766777665,6.27793781409573246230385899020428550670531055e-16,4.04289383424440314530665257466178242735556009e-16,5.53840239042511500182557399293485270194920932e-16,1.99049123132997664271564503785840266645096007e-16,2.5382287450037144193960150226785182921231204e-16,2.48001260277680701548420022945064461179246333e-16,0.0,3.25751762764353995732112693129745384492078658e-16,1.79240111789503163944250394273849630664462458e-16,2.5382287450037144193960150226785182921231204e-16,2.48001260277680701548420022945064461179246333e-16,True,True,False,False,True,True,True,True,True,0.0000000000000403878528792429509857634523676163828433000404,0.0000000000000402096301217634099699607036815253319621059232,0.0000000000000598498049175207849551959843488874811340563807,0.0000000000000602246426654615139868183361299336461809082805,RESOLUTION_LIMITED,RESOLUTION_LIMITED,0.0,True
development,SADDLE_POINT_LIKE_D08_C02_E1eM14,SADDLE_POINT_LIKE,8,2,1e-14,8768387704127023569,3.188533406879565e-14,0.0000000000000420402278989194753125048707537096414103599601,0.000000000000024479909424093948056251497213757896219317196,0.0000000000000417684002215943951542680404447540423364007619,0.0000000000000270411833646705051653038886217069226031506625,2.49244450863333775246364094481105587927611608e-16,0.0000000000000667693817738767571440027320619486432176047677,0.000000000000069058828037128234094818293160942070527479036,4.30708802517852664274407046818300405954027671e-16,4.43080201926673253117126447762329898968425034e-16,6.71254695379525930983264439771766254006218906e-16,1.02516280441645322873091599607031961029693647e-15,5.77623786584727258458580493400353519723556773e-16,9.44548817876813064607561671943856721125690563e-16,0.0,1.40041367618616070977032133333951708948243733e-16,1.6997602716623824757573840955995511513476257e-16,5.77623786584727258458580493400353519723556773e-16,9.44548817876813064607561671943856721125690563e-16,True,True,False,False,True,True,True,True,True,0.000000000000421976664559524218158573015355347259892418798,0.000000000000421951107174718584834534503945164355651131842,0.0000000000000594828929820369852538644200559922710071246338,0.0000000000000615224938207314815111629601443047654606917636,TRANSITION,TRANSITION,0.0,True
development,SADDLE_POINT_LIKE_D08_C02_E1eM12,SADDLE_POINT_LIKE,8,2,1e-12,9032802649218101296,5.6310361983756634e-14,0.0000000000000675727707643334489856154804990440357589407086,0.0000000000000137849732475759726736034642445706079086038411,0.0000000000000655967466703612677613674550852209121490736434,0.0000000000000305290231370324000635539825924419593692594525,3.74854436739425379473211626774935802220023128e-16,0.0000000000000817325984486488470386921563703895794697645728,0.000000000000096500624244133093204394649304437807320553119,1.18827692750444006182608334600421993469412516e-15,1.19599493217449389798736277559139039084283461e-15,2.03534684802813315856166937703452078469965673e-15,2.95170443043305902546710297893709757720997672e-15,1.67685139795846696786979068286724342184688376e-15,2.71880397050758621865358502043538139617534868e-15,0.0,4.81054519661095975135290146857202221952805005e-16,6.22818356739495516930553866348667110807832782e-16,1.67685139795846696786979068286724342184688376e-15,2.71880397050758621865358502043538139617534868e-15,True,True,False,False,True,True,True,True,True,0.0000000000230395653272177564440350677713457493044705122,0.0000000000230390909393432580327520014280049459823251831,0.0000000000000484142129673916775355450768223221551358305951,0.0000000000000571620364740640968546283754673980287160921861,OBSERVABLE,OBSERVABLE,0.0,True
development,SADDLE_POINT_LIKE_D08_C02_E1eM8,SADDLE_POINT_LIKE,8,2,1e-8,294296007334751103,4.341398092643274e-14,0.0000000000000440619731509091117741876513773348665851266136,0.0000000000000389737233041865097167086771826698230534055414,0.000000000000029551535944302620879048146409171937063205252,0.0000000000000401407511155906771021553530404585712614086792,4.1183144134269824582837518287819677185935647e-16,0.0000000000000834475278964383197367247037428828864103915115,0.0000000000000701041185012359962270318746325087050964732876,3.6025227271917019985911579505230056939763568e-15,3.02461161232834845519885693879509388212149114e-15,2.61214621843639142851207664644969637707005309e-15,3.86826128550299675259814692461203371516987304e-15,1.93170337333804364550499620174335896770080761e-15,1.97714488261824884913942089279571063795223884e-15,0.0,1.70744240469967360261293989792258354910196769e-15,1.90624046666111583458343041814130503043658231e-15,1.93170337333804364550499620174335896770080761e-15,1.97714488261824884913942089279571063795223884e-15,True,True,False,False,True,True,True,True,True,0.000000512683453902274693223360238741187268151297856,0.000000512683453741952583050926886017101666630913385,0.0000000000000449918917502211685612614261990656279292703689,0.0000000000000377976075548537760929706905492768619010980666,OBSERVABLE,OBSERVABLE,0.0,True
development,SADDLE_POINT_LIKE_D08_C04_E1eM16,SADDLE_POINT_LIKE,8,4,1e-16,17095197172253103880,3.2262964042366285e-12,0.00000000000213162998850901803347870927945174873431422103,0.00000000000286421818109268717979332888612922275909171732,0.00000000000123043437908334012256973321279697619266033769,0.00000000000213510217835291382917239881403150302687560807,3.35280000885837404196440117158546963915145216e-16,0.00000000000499618344960259105067623460569813004036985349,0.0000000000033658718374371397891463284669456377664998609,7.26746096618549779287946005010676026936780791e-15,1.28847509068969558321710268075940770189583258e-16,9.85689239863739955446579342859864188198457224e-15,3.45052108798257352679936656550254496266010977e-15,2.66947230458311204577408541497399529925083566e-15,2.65781686653761020943725328100356917559874176e-15,0.0,7.57283922172809111616979915870676041191686122e-15,1.16246070151584079817852591541356360965972419e-15,2.66947230458311204577408541497399529925083566e-15,2.65781686653761020943725328100356917559874176e-15,True,True,False,False,True,True,True,True,True,0.000000000000358807395590547863568322824512376128524866659,0.000000000000363580573580417594511588284960696262021271047,0.00000000000330880332041574071367869325218074263035868458,0.00000000000222910307920973640221169746439666720047716728,RESOLUTION_LIMITED,RESOLUTION_LIMITED,0.0,True
